,video_url,comment_author,publish_time,comment_text,up_vote
6,https://www.youtube.com/watch?v=5On2y1iLgyY,婕瑜林,6年前,"當您面臨家庭暴力的威脅時，讓徵信社來協助您。很多人以為家庭暴力只是短暫的行為，為了維持家庭和諧與給孩子健全的家庭，於是不斷忍耐家暴；然而事實上，施暴者的施暴對象往往會延續到孩子身上；勇敢站出來解決家庭暴力，不僅是保護自己，也是保護孩子與家人的正確行為！

何謂家庭暴力

家庭暴力是嚴重的犯罪行為。沒有任何一個人有權力對你進行肢體、性、或情緒的虐待。因為，人人都有免於暴力、免於恐懼和免於受虐的權利。
家庭暴力一般泛指發生於家庭成員間的暴力虐待行為，包含配偶(如前夫妻、同居人、男女朋友、同性伴侶)、親子、手足、姻親之間的身體語言、精神及性虐待、經濟控制及財物破壞。如果你有受侵害的事實，不但可以聲請「保護令」來保障你的安全，也可以請相關單位來保障你的權益。

肢體方面的家庭暴力行為

如虐待、遺棄、押賣、強迫、引誘從事不正當之職業或行為。
行為模式包括：鞭、毆、捶、踢、推、拉、甩、扯、摑、抓、咬、敲、捏、扭肢體、揪髮、扼喉、或使用器械攻擊被害人。


精神方面的家庭暴力行為

如恐嚇、脅迫、侮辱、騷擾、損壞器物、精神虐待等。

行為模式為：

言詞虐待：以言詞、語調施以脅迫、恐嚇，企圖控制被害人。
心理虐待：竊聽、跟蹤、監視、冷漠、鄙視、羞辱、不實指控、試圖操縱被害人等足以引起人精神痛苦之不當行為。
性虐待：強迫性幻想或逼迫觀看色情影片或圖片等。",2
0,https://www.youtube.com/watch?v=TcTJJHoMNo4,瘋麒麟,5个月前,"拜金女....自己選的啊

聽到兩間工廠就腳開開",73
1,https://www.youtube.com/watch?v=TcTJJHoMNo4,ko Josh,5个月前,就是愛錢才會被渣男騙啊�,134
2,https://www.youtube.com/watch?v=TcTJJHoMNo4,陳銘添,5个月前,"當妳要他那些假的
他也要妳的身體
如果當時不說假的肯定睡不到妳",21
3,https://www.youtube.com/watch?v=TcTJJHoMNo4,ㄏㄏ,5个月前,拜金女 活該啦 哈哈哈哈哈�,22
4,https://www.youtube.com/watch?v=TcTJJHoMNo4,TAIWAN Curry,5个月前,拜金女�,29
5,https://www.youtube.com/watch?v=TcTJJHoMNo4,RO CK,5个月前,看了不少網美的報導，怎麼感覺網美遇到渣男的機率也太高了吧�,1
6,https://www.youtube.com/watch?v=TcTJJHoMNo4,陳柏宏,5个月前,所以你就是喜歡錢啊 自己也沒好到哪裡去 奶大好像很厲害一樣,15
7,https://www.youtube.com/watch?v=TcTJJHoMNo4,林萬隆,5个月前,這麼說:下一個男人會假的，更實在！,3
8,https://www.youtube.com/watch?v=TcTJJHoMNo4,關羽魔,4个月前,等等!!說不愛他 又說他有兩間工廠 我好像懂了甚麼,3
9,https://www.youtube.com/watch?v=TcTJJHoMNo4,bear,4个月前,至少他沒有騙你說他是女的XD,0
10,https://www.youtube.com/watch?v=TcTJJHoMNo4,涂照勳,2个月前,辛苦你了。希望未來的路妳能更順遂�,0
11,https://www.youtube.com/watch?v=TcTJJHoMNo4,PW HSU,5个月前,勇於承認有小孩真的很好！加油,8
12,https://www.youtube.com/watch?v=TcTJJHoMNo4,昭弘·亞特蘭大,5个月前,這個整很大哦...,12
13,https://www.youtube.com/watch?v=TcTJJHoMNo4,李心痕,5个月前,欣賞他有話直說的個性���,0
14,https://www.youtube.com/watch?v=TcTJJHoMNo4,韓寒,5个月前,說兩間工廠就生個孩子......看這女的也不是什麼好東西,5
15,https://www.youtube.com/watch?v=TcTJJHoMNo4,Wei Hong,3个月前,"我比較關心小孩在這種環境長大
心理素質不被扭曲很難",0
16,https://www.youtube.com/watch?v=TcTJJHoMNo4,jo ker,4个月前,蘇湖啦～,0
17,https://www.youtube.com/watch?v=TcTJJHoMNo4,鄧平,4个月前,媽咪加油,0
18,https://www.youtube.com/watch?v=TcTJJHoMNo4,123木頭人,4个月前,愛錢是真的�,1
19,https://www.youtube.com/watch?v=TcTJJHoMNo4,飄飄,5个月前（修改过）,不知道現在的帥的男人不可能只有你一個人的嗎,0
20,https://www.youtube.com/watch?v=TcTJJHoMNo4,缺氧先生,5个月前,和有錢人談感情，和窮人談錢,3
21,https://www.youtube.com/watch?v=TcTJJHoMNo4,王蠻魚,2个月前,真的是看到留言我就放心多了～,0
22,https://www.youtube.com/watch?v=TcTJJHoMNo4,強強強滾,5个月前,男人不壞女人不愛�,2
23,https://www.youtube.com/watch?v=TcTJJHoMNo4,魔人普烏,4个月前,要好好貫通,0
24,https://www.youtube.com/watch?v=TcTJJHoMNo4,鳴達張,4个月前,每個都會說家暴 這樣才不會是自己的錯,1
25,https://www.youtube.com/watch?v=TcTJJHoMNo4,Chen Exuis,5个月前,衣服蠻好看的,0
26,https://www.youtube.com/watch?v=TcTJJHoMNo4,龍泉寶劍各種冷兵器出售微信bww445,5个月前,"努力向上的开拓,才使弯曲的竹鞭化作了笔直的毛竹。",3
27,https://www.youtube.com/watch?v=TcTJJHoMNo4,陳尚宏,4个月前,F-------我肚子餓~~ 阿~~吃~~~到~~飽~~!,1
28,https://www.youtube.com/watch?v=TcTJJHoMNo4,艾倫希斯,5个月前,沒啥好哭妖的，錢可以收買你就已經證明你也好不到哪去！,8
29,https://www.youtube.com/watch?v=TcTJJHoMNo4,鳥蛋鄭,4个月前,加油！,0
30,https://www.youtube.com/watch?v=TcTJJHoMNo4,Ming Chang,5个月前,"自己說了，其實也沒有愛他
所以就是為了錢嘛，沒有說自己有工廠，週轉資金100萬，你會犯傻？
一個願打，一個願挨，半斤八兩",8
31,https://www.youtube.com/watch?v=TcTJJHoMNo4,Sky,4个月前,笑死,1
32,https://www.youtube.com/watch?v=TcTJJHoMNo4,梁家鑫,1个月前,笑死,0
33,https://www.youtube.com/watch?v=TcTJJHoMNo4,靈敏,5个月前（修改过）,條件好可以到日本上班學習技巧，人妻最有經驗,0
34,https://www.youtube.com/watch?v=TcTJJHoMNo4,鄧董,4个月前（修改过）,"網美假鬼假怪
  假奶假鼻
你的身體哪裡是真的？",9
35,https://www.youtube.com/watch?v=TcTJJHoMNo4,陳小紅,5个月前,我以為小禎呢！愛錢就會被騙錢,1
36,https://www.youtube.com/watch?v=TcTJJHoMNo4,戰神師父,5个月前,好正喔，可惜遇到渣男！,2
37,https://www.youtube.com/watch?v=TcTJJHoMNo4,Lu Lu,4个月前,你是愛錢的！真的！,3
38,https://www.youtube.com/watch?v=TcTJJHoMNo4,時來運轉,5个月前,為了騙F奶,3
39,https://www.youtube.com/watch?v=TcTJJHoMNo4,曾帥,4个月前,李宗瑞是你的最愛,0
0,https://www.youtube.com/watch?v=SRmE9-dS6Ng,tiger 123,5个月前,她真的很美很优秀,7
1,https://www.youtube.com/watch?v=SRmE9-dS6Ng,Daisy Hung,4个月前,那個張默是吸毒失常嗎,4
2,https://www.youtube.com/watch?v=SRmE9-dS6Ng,EdenHall101,6个月前,他和张默结过婚呀？,1
3,https://www.youtube.com/watch?v=SRmE9-dS6Ng,小佩榜单,6个月前,女人是弱势群体，不容易，坚强的女人应该获得更多的包容和尊重,4
4,https://www.youtube.com/watch?v=SRmE9-dS6Ng,Yajun Yang,4个月前,谁也没从这里脱身。规定不能接戏却能接戏，必然有猫腻。张默是受害者，同时又转变成了加害者。而受伤也分为心理层面和身体层面。童谣给我的第一感觉就是戾气重，可能我的想法先入为主了。而且现在国内这些奖项早就没有以前的含金量了，更照顾流量剧和年轻演员。获奖真不能说明他比那几位年长的演员演技好。特别是如懿传，古装剧，让她演出了现代剧的感觉，一点古韵没有。,1
0,https://www.youtube.com/watch?v=pD96h8Lumes,Junna Channel,6天前,被逼到受不了了吧，这没事就打老婆要杀人，这怎么受的了，先杀了他，总比哪天自己和母亲突然被打死好，坐牢也总比被打死好。,0
1,https://www.youtube.com/watch?v=pD96h8Lumes,Helena,4天前,这个当母亲的害死儿子了，为什么不离婚来避开家暴呢？就算正当防卫也应该是这位当母亲的开枪而不是儿子。,0
0,https://www.youtube.com/watch?v=vo07biMESrk,小小慧,2年前,姐妹，加油！願主祝福妳！,1
1,https://www.youtube.com/watch?v=vo07biMESrk,小小慧,2年前,妳好棒！好勇敢！謝謝妳願意為主見證！神必大大的賜福給妳！,0
2,https://www.youtube.com/watch?v=vo07biMESrk,兔比,2年前,我開始變成別人眼中喜歡的我，那種無聲的排擠，一夜之間，我從萬人迷變成邊緣人，家裡狀況也不好，壓力在心理發展成一種傷害，只想一個人,0
0,https://www.youtube.com/watch?v=EPNW1wdqzdE,【身障被家暴竟不起訴】,1年前,希望身心障礙也要重視，因為他們更加弱勢的。,9
1,https://www.youtube.com/watch?v=EPNW1wdqzdE,蒔絵まきえ,1年前,"影片中處理家暴的警察很溫柔很和善
怎麼我在現實生活中遇到的警察都是人渣 ? !",3
2,https://www.youtube.com/watch?v=EPNW1wdqzdE,David,2年前,台灣警察是這樣 ? 美國警察處理 家暴隔離 這種事，是很強硬的,2
3,https://www.youtube.com/watch?v=EPNW1wdqzdE,謝美國總統,3年前,紅麴,2
4,https://www.youtube.com/watch?v=EPNW1wdqzdE,江晨光,1年前,主管只會講空話,2
5,https://www.youtube.com/watch?v=EPNW1wdqzdE,謝浩浩多媒體工作室,2年前,"我看到我心很痛，怎麼可以打女生，女生是拿來疼愛的不管它在怎樣他永遠都是愛你的。
要是實的關心他讓他知道有你的存在",1
6,https://www.youtube.com/watch?v=EPNW1wdqzdE,Google Good,3年前,杜絕家庭暴力與性侵害 感恩新北市家庭暴力暨性侵害防治中心 及朱立倫市長的推動,1
7,https://www.youtube.com/watch?v=EPNW1wdqzdE,音初,3年前（修改过）,3:35,4
8,https://www.youtube.com/watch?v=EPNW1wdqzdE,烏吉拉瓦斯.拉后,3年前,我很想打那男生,6
9,https://www.youtube.com/watch?v=EPNW1wdqzdE,K Wang,9个月前,没想到这些娘娘腔，也会家暴,1
10,https://www.youtube.com/watch?v=EPNW1wdqzdE,hat hat,2年前,真是羨慕，如果我有像小如一個怎麼好的媽媽該有多好,6
0,https://www.youtube.com/watch?v=k0KFBtxTuF0,刀剑等冷兵器出售加微信bww445,5个月前,"现代社会已不是大鱼吃小鱼的年代,而是快鱼吃慢鱼的年代。",0
1,https://www.youtube.com/watch?v=k0KFBtxTuF0,Sergio,2个月前,"Phil Collins 來自球風火樂團?胡亂寫，是創世紀樂。
在智慧型手機尚未出現時以前Google資料為地風火，現今Google 在翻譯上對比以往資料有些大有不同",0
0,https://www.youtube.com/watch?v=2xsngXWgB-4,韓誠音,2年前（修改过）,夫罪有應得,2
1,https://www.youtube.com/watch?v=2xsngXWgB-4,人生苦短,2年前,壞人不償命禍害真遺千年,1
2,https://www.youtube.com/watch?v=2xsngXWgB-4,莊齡齡,2年前,會被殺  不是沒有原因  家人真可憐,2
3,https://www.youtube.com/watch?v=2xsngXWgB-4,林冠呈,2年前,殺的好有些人不死真的會困擾一輩子……,3
0,https://www.youtube.com/watch?v=rrQnslzFQek,Tr Sally,1年前,其实家庭暴力也应该裁判提早处理好，在马来西亚家暴是超级的多也在这个国家社会上演变得普片，家暴应该也是犯法行为难道不是吗？不应随便了事把它看成小孩子马戏团！,1
1,https://www.youtube.com/watch?v=rrQnslzFQek,Valerie Ko Huang,1年前,鄧如雯殺夫案,4
2,https://www.youtube.com/watch?v=rrQnslzFQek,la Z,1年前,TaiWan IS NOT a country ! !,1
0,https://www.youtube.com/watch?v=J3Fjp32mcRM,想做教育家的Klaus,7个月前（修改过）,"本视频无广告，接受赞助（$1即可，人多力量大）PayPal：evilccpvirus@gmail.com
或者 https://www.paypal.com/paypalme/loveklaus 低費用移民和留學，辦護照，請聯繫Klaus本人Telegram，Whatsapp, +17472388043。
聯繫郵箱和PayPal：evilccpvirus@gmail.com（下面加入聊天群）
加入我的會員 https://www.patreon.com/educatorklaus
歡迎訂閱我的粵語頻道https://www.youtube.com/channel/UCbnUmuH7FcfNeXt7A_stB8Q
Follow我的Twitter，搜索想做教育家的Klaus，或者點擊 https://twitter.com/EducatorKlaus
完全免费还能赚钱的返利网站，先通过返利网再进入亚马逊，eBay等几千家购物网站即可获得返利
请通过我的链接注册获得$10 https://www.rakuten.com/r/FUCKCC3?eeid=37137
臉書群組https://www.facebook.com/groups/964016657417896
臉書page https://www.facebook.com/%E6%83%B3%E5%81%9A%E6%95%99%E8%82%B2%E5%AE%B6%E7%9A%84Klaus-109006047571829
加入聊天交流群，以下是國語平台只可加入一個：
Telegram：https://t.me/joinchat/TvPtlhwjTScgdj4hqOxYZg
Telegram臺灣網友群https://t.me/joinchat/TvPtlhSq96_iMfvJz3m1eA
WhatsApp: https://chat.whatsapp.com/BS4BHjGSFle6C4BSlhbThK
Discord: https://discord.gg/aqq7Nhq
識廣東話嘅朋友加入廣東話Fans羣組
https://chat.whatsapp.com/GiD82dE6UBfIYRR0tATxOq
https://t.me/joinchat/TvPtlhYQ0_6hn5Z4xgdteg
只可說英語，歡迎加入English speakers welcome to join English group
https://chat.whatsapp.com/LoC4qcrlL132LDVdFhUhL6",50
1,https://www.youtube.com/watch?v=J3Fjp32mcRM,yuhang li,7个月前,黨都依靠暴力，底層人民能不學習黨的“成功”路線嗎？,49
2,https://www.youtube.com/watch?v=J3Fjp32mcRM,林トウ,7个月前,"家暴的家长：我不敢打我的老板，我不敢打我的客户，我还不敢打你么？反正你是我的孩子。
（几十年后。。。。。。）
孩子：我不敢打我的老板，我不敢打我的客户，我还不敢打你么？反正你是我的父母。",54
3,https://www.youtube.com/watch?v=J3Fjp32mcRM,Tony St,7个月前（修改过）,我台灣人 我小時候也常被我媽打 我今年36現在我看到她 就會莫名的容易情緒緊張然後憤怒而且很沒耐性,35
4,https://www.youtube.com/watch?v=J3Fjp32mcRM,four more years,7个月前,大陆就是国家就是大朝廷，家庭就是小朝廷。国家层面皇帝和官员百姓就是君臣关系，家庭层面就是父子关系。总之就是服从关系，而不是平等关系，所以总是一种命令和服从，这样就很难相互理解，因为本身就不是同一阶层的人，所以冲突就多，暴力就多，家暴就成了常态。,73
5,https://www.youtube.com/watch?v=J3Fjp32mcRM,hc h,7个月前,"這個世界上最邪惡的是莫過於傷害孩子，不可原諒�
Klaus我理解你�",19
6,https://www.youtube.com/watch?v=J3Fjp32mcRM,Ian Ren,7个月前,今天主题的逻辑根基，早在十几年前袁腾飞的精华学校视频里就提到了---古代文明里中国就是农耕文明，要靠经验的传授，所以要服从；西方文明发源于希腊诸岛，社会分工要求他们要在公平的基础上进行商业买卖和交换，平等待人是主流,49
7,https://www.youtube.com/watch?v=J3Fjp32mcRM,July Ghost,7个月前（修改过）,說的好，確實是整個國家體制的問題；我是台灣戒嚴時期出生的，那時父母打小孩與視頻中播放的一樣狠；現在解嚴了，我們長大了，生小孩了，當人家父母了，我們不打小孩，也不恐嚇；小孩不聽話，一句〝不理你了〞，就可以把小孩嚇到哭出來；多文明的作法！,20
8,https://www.youtube.com/watch?v=J3Fjp32mcRM,wan yang,7个月前,小粉红的思维从中国最基层的教育就开始了。中国的政治学科看似在让你思考，实则是让你的思维在党所提供的书中寻找答案。我儿子出国前靠TOEFL，对那些要在短时间作出判断说出理由的问题特别苦恼，我也觉得很难。经过中共国的教育，你会成为一个思维简单，甚至无法思考的人,35
9,https://www.youtube.com/watch?v=J3Fjp32mcRM,leo luo,7个月前（修改过）,"台灣家暴:
台灣人:政府到底在幹嘛。稅金小偷給我做事阿。

中國家暴:
小粉紅:
1.假的，都是假的。
2.反華勢力影響中國家長腦波家暴孩子，意圖使中國人民斷絕後代。
3.你看國外媒體不是成天報導家暴，我們中國這算甚麼。",92
10,https://www.youtube.com/watch?v=J3Fjp32mcRM,NoTears World,7个月前,太棒了，克劳斯。我也是从小被家暴，生母被家暴气走，继母被打走三次。从三岁左右记事起我就从未过过一次团圆的中秋，端午和春节。月饼，粽子我尝起来是苦的......我也与你一样，最大的理想是做教育家。我想，或许这份理想就是从家暴中活出来并走出来的人的共性吧。,47
11,https://www.youtube.com/watch?v=J3Fjp32mcRM,黃偉大,7个月前,真的非常感謝Klaus 讓我的邏輯更加清楚 另外 我來自台灣家庭 小時候也過這樣的生活 家人無理由的打罵 父母不斷使用情緒勒索 大人工作不愉快回家打小孩 跟不是親生的一樣 也親眼看過大人在外鞠躬低頭 回家就一個土皇帝 從小我就一直思考父母嘴上說「我愛你」「我是為你好」然後就只會打和罵 根本沒有想要和你溝通 更感受不到愛 有了這段經過 我努力督促自己將來結婚有家庭 永遠不要像長輩一樣 去傷害一個活生生的個體一個人  謝謝klaus,15
12,https://www.youtube.com/watch?v=J3Fjp32mcRM,yi-wen chen,7个月前（修改过）,好恐怖�，我這輩子很少被父母打，不過我爸就打我個一次我記到現在，很生氣�,14
13,https://www.youtube.com/watch?v=J3Fjp32mcRM,大陸是中國最大的離島,7个月前,"土匪政府造就了流氓教育
流氓教育造就了野獸社會
野獸社會造就了以大欺小
以大欺小造就了人倫悲劇",11
14,https://www.youtube.com/watch?v=J3Fjp32mcRM,挂机结构鬼父,7个月前,很多人都说棍棒底下出孝子。那这个孝子真的是孝子？还是成为下一个释暴者？（疑问）,14
